To: 2020-06-12;;
Country;Rating;Review
au;1;Unable to use as won’t  accept my mobile number to enable a pin to be sent
au;5;This is one of those apps that is a must to download.  In the interests of public safety everyone should be downloading it.  Let’s all crush this virus together!
au;1;I keep getting an error registering phone number. I have tried with and with out the leading 0.
au;2;I’m trying to assist and upload but it Keeps telling me my mobile number is incorrect
au;1;Not working yet.
au;1;Not great. Can’t even get past the sign up mobile number screen.
au;1;I can’t register because the shows an error message satiating it can’t verify my mobile number, which is an Australian Optus number *shrug*
au;5;Greg Hunt and Stuart Robert promised they’d quit if this app stuffed up and we got hacked.
au;5;Unable to put in my phone number to receive PIN. Deleted and redownloaded several times.
au;1;Could not receive a pin to my phone number
au;1;Errors out when attempting to register phone number (presumably can’t handle the load) and the screen intermittently blacks out. Such a simple app to get right and yet the Australian Government digital efforts fail yet again. Shameful.
au;4;The app keeps rejecting my mobile number.
au;5;Move manufacture back to Oz
au;1;Not a good start.
au;1;When I try to put my phone number in it keeps telling me the number is incorrect, but it is not. Unable to go any further.
au;1;"I keep getting an error message when trying to register.  Says “error verifying phone number” when I click on Get Pin. I am
Definitely entering my correct phone number"
au;1;I get a message of ‘Error verifying phone number’
au;5;Great idea, but getting error “Error verifying phone number” when registering (using a valid australian mobile, tried both with and without the leading zero). I’m sure your developers will have this fixed lightening fast.
au;1;Installed the app but in the registration process, it returns an error saying “error verifying phone number” - doesn’t even send a PIN to my mobile. Can’t use it past that point. It’s a brick...
au;1;Keeps saying error with phone number. Even though I triple checked it was correct. Typical aus government, can’t even get an app right 😂
au;2;Can not proceed to register
au;1;"You mustn’t have tested this real well.
It tells you there’s an error when you try to put your mobile number in.
Also a lot of people won’t know how to enter there phone number without the 0. Confusing .
I couldn’t set it up successfully .
Disgraceful that such an important ap has not been tested properly"
au;1;Won’t accept my mobile number, that I’ve had for 18 years
au;1;App tells me my phone number can’t be recognised, and therefore I can’t get a pin. Very annoying when you want to support an important initiative.
au;1;App cannot be setup because the registration process will not accept my mobile number.
au;1;It is saying my phone number is invalid but it’s not. Can’t continue without completing this step.
au;1;"App crashes. Won’t register your number to complete setup. Constantly getting error messages stating that “your phone number could not be verified”.
No help topics available on setup. Completely useless!!"
au;1;Entered my mobile number but it wouldn’t verify (tried it with and without a 0 at the start).  The government really needs to make sure the app actually works flawlessly if they expect anyone to use it.
